41.61,66.65137
41.61,66.65137
41.61,66.65137
41.61,66.65137
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97499,66.46811
41.97501,66.16553
41.97501,66.16553
41.97501,66.16553
41.97501,66.16553
42.34001,65.98518
42.34001,65.98518
42.34001,65.98518
42.34001,65.98518
42.34001,65.37804
42.34001,65.37804
42.34001,65.37804
42.34001,62.91309
42.34001,62.91309
42.34001,62.91309
42.34001,62.91309
42.34002,58.772
42.34002,58.772
42.34002,58.772
42.34002,55.12206
42.34002,55.12206
42.34002,55.12206
42.34002,55.12206
42.34002,55.12206
42.34002,51.32412
42.34002,51.32412
42.34002,51.32412
42.34002,51.32412
42.34002,51.32412
41.97502,46.83287
41.97502,46.83287
41.97502,46.83287
41.97502,46.83287
41.97502,46.83287
40.88002,41.04854
40.88002,41.04854
40.88002,41.04854
40.88002,41.04854
39.42002,36.10706
39.42002,36.10706
39.42002,36.10706
39.42002,36.10706
36.86503,29.91731
36.86503,29.91731
36.86503,29.91731
35.04002,27.3132
35.04002,27.3132
35.04002,27.3132
35.04002,27.3132
32.48503,23.79174
32.48503,23.79174
32.48503,23.79174
32.48503,23.79174
32.48503,23.79174
30.29502,21.69671
30.29502,21.69671
30.29502,21.69671
30.29502,21.69671
30.29502,21.69671
27.01003,18.72052
27.01003,18.72052
27.01003,18.72052
27.01003,18.72052
27.01003,18.72052
27.01003,18.72052
24.45503,16.40216
24.45503,16.40216
24.45503,16.40216
24.45503,16.40216
24.45503,16.40216
20.80503,13.32044
20.80503,13.32044
20.80503,13.32044
20.80503,13.32044
20.80503,13.32044
20.80503,13.32044
18.25003,11.23165
18.25003,11.23165
18.25003,11.23165
18.25003,11.23165
18.25003,11.23165
18.25003,11.23165
16.42503,9.625901
16.42503,9.625901
16.42503,9.625901
16.42503,9.625901
16.42503,9.625901
16.42503,9.625901
15.33002,8.456773
15.33002,8.456773
15.33002,8.456773
15.33002,8.456773
15.33002,8.456773
13.87003,6.919881
13.87003,6.919881
13.87003,6.919881
13.87003,6.919881
13.87003,6.919881
12.41003,5.774007
12.41003,5.774007
12.41003,5.774007
12.41003,5.774007
12.41003,5.774007
10.58502,4.63857
10.58502,4.63857
10.58502,4.63857
10.58502,4.63857
10.58502,4.63857
10.58502,4.63857
8.39501,3.517583
8.39501,3.517583
8.39501,3.517583
8.39501,3.517583
8.39501,3.517583
4.744995,2.408266
4.744995,2.408266
4.744995,2.408266
4.744995,2.408266
4.744995,2.408266
4.744995,2.408266
1.824991,1.680861
1.824991,1.680861
1.824991,1.680861
1.824991,1.680861
1.824991,1.680861
1.094858,0.6000308
1.094858,0.6000308
1.094858,0.6000308
1.094858,0.6000308
1.094858,0.6000308
5.839961,1.206259
5.839961,1.206259
5.839961,1.206259
5.839961,1.206259
5.839961,1.206259
8.029986,2.66609
8.029986,2.66609
8.029986,2.66609
8.029986,2.66609
8.029986,2.66609
8.029986,2.66609
9.489972,3.406513
9.489972,3.406513
9.489972,3.406513
9.489972,3.406513
9.489972,3.406513
9.489972,3.406513
10.21997,4.511322
10.21997,4.511322
10.21997,4.511322
10.21997,4.511322
10.21997,4.511322
10.21997,4.511322
10.58495,5.248819
10.58495,5.248819
10.58495,5.248819
10.58495,5.248819
10.58495,5.248819
10.58495,5.248819
10.58495,5.248819
10.58495,6.347149
10.58495,6.347149
10.58495,6.347149
10.58495,6.347149
10.58495,6.347149
10.58495,6.347149
10.58495,6.347149
10.21999,7.071103
10.21999,7.071103
10.21999,7.071103
10.21999,7.071103
10.21999,7.071103
10.21999,7.071103
10.21999,7.071103
9.854986,8.1588
9.854986,8.1588
9.854986,8.1588
9.854986,8.1588
9.854986,8.1588
9.854986,8.1588
9.124965,9.234887
9.124965,9.234887
9.124965,9.234887
8.39494,9.580783
8.39494,9.580783
8.39494,9.580783
8.39494,9.580783
8.39494,9.580783
7.299955,9.556046
7.299955,9.556046
7.299955,9.556046
7.299955,9.556046
7.299955,9.556046
7.299955,9.556046
6.569965,9.541533
6.569965,9.541533
6.569965,9.541533
6.569965,9.541533
6.569965,9.541533
6.569965,9.541533
5.839961,8.804977
5.839961,8.804977
5.839961,8.804977
5.839961,8.804977
5.839961,8.804977
5.839961,8.804977
5.474967,8.437942
5.474967,8.437942
5.474967,8.437942
5.474967,8.437942
5.474967,8.437942
4.744995,8.067281
4.744995,8.067281
4.744995,8.067281
4.744995,8.067281
4.744995,8.067281
4.379985,7.702222
4.379985,7.702222
4.379985,7.702222
4.379985,7.702222
4.379985,7.702222
3.649963,7.334732
3.649963,7.334732
3.649963,7.334732
3.649963,7.334732
3.649963,7.334732
3.649963,7.334732
3.284974,6.971364
3.284974,6.971364
3.284974,6.971364
3.284974,6.971364
3.284974,6.971364
3.284974,6.971364
2.919938,6.608506
2.919938,6.608506
2.919938,6.608506
2.919938,6.608506
2.919938,6.608506
2.920005,5.887595
2.920005,5.887595
2.920005,5.887595
2.920005,5.887595
2.920005,5.887595
2.920005,5.887595
2.920005,5.887595
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.555046,5.165092
2.189995,4.803506
2.189995,4.803506
2.189995,4.803506
2.189995,4.803506
2.189995,4.803506
2.189995,4.803506
1.824991,4.442237
1.824991,4.442237
1.824991,4.442237
1.824991,4.442237
1.824991,4.442237
1.824991,4.442237
0.7300779,3.000222
0.7300779,3.000222
0.7300779,3.000222
0.7300779,3.000222
0,2.280017
0,2.280017
0,2.280017
0,2.280017
0,2.280017
0,2.280017
0.7300779,1.9202
0.7300779,1.9202
0.7300779,1.9202
0.7300779,1.9202
0.7300779,1.9202
1.460051,1.920608
1.460051,1.920608
1.460051,1.920608
1.460051,1.920608
1.460051,1.920608
1.460051,1.920608
1.460051,1.920608
1.824991,1.921016
1.824991,1.921016
1.824991,1.921016
1.824991,1.921016
1.824991,1.921016
1.824991,1.560723
1.824991,1.560723
1.824991,1.560723
1.824991,1.560723
1.824991,1.560723
1.824991,1.560723
1.824991,0.840466
1.824991,0.840466
1.824991,0.840466
1.824991,0.840466
1.824991,0.840466
2.189995,0.1203313
2.189995,0.1203313
2.189995,0.1203313
2.189995,0.1203313
2.189995,0.1203313
2.554969,0.9608305
2.554969,0.9608305
2.554969,0.9608305
2.554969,0.9608305
2.554969,0.9608305
2.920005,1.682141
2.920005,1.682141
2.920005,1.682141
2.920005,1.682141
2.920005,1.682141
3.650017,2.044209
3.650017,2.044209
3.650017,2.044209
3.650017,2.044209
3.650017,2.044209
3.650017,2.044209
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
3.650017,2.40485
4.015028,2.405908
4.015028,2.405908
4.015028,2.405908
4.015028,2.405908
4.015028,2.405908
4.015028,2.405908
4.015028,2.405908
4.745036,2.769444
4.745036,2.769444
4.745036,2.769444
4.745036,2.769444
6.20504,3.138373
6.20504,3.138373
6.20504,3.138373
6.20504,3.138373
6.20504,3.138373
6.20504,3.138373
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935029,3.142923
6.935,2.780308
6.935,2.780308
6.935,2.780308
6.935,2.780308
6.935,2.780308
6.935029,2.417675
6.935029,2.417675
6.935029,2.417675
6.935029,2.417675
6.935029,2.417675
6.569995,0.9663135
6.569995,0.9663135
6.569995,0.9663135
6.569995,0.9663135
6.569995,0.9663135
6.569995,0.9663135
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
6.204977,0.6032831
5.839994,0.2414744
5.839994,0.2414744
5.839994,0.2414744
5.839994,0.2414744
5.839994,0.2414744
5.475002,0.4821389
5.475002,0.4821389
5.475002,0.4821389
5.475002,0.4821389
5.475002,0.4821389
5.475002,0.4821389
5.475002,0.4821389
4.744995,0.4817329
4.744995,0.4817329
4.744995,0.4817329
4.744995,0.4817329
4.744995,0.4817329
4.379985,0.8423266
4.379985,0.8423266
4.379985,0.8423266
4.379985,0.8423266
4.379985,0.8423266
4.379985,0.8423266
4.379985,0.8423266
4.014979,0.8418618
4.014979,0.8418618
4.014979,0.8418618
4.014979,0.8418618
4.014979,0.8418618
4.014979,0.8418618
3.650017,1.202359
3.650017,1.202359
3.650017,1.202359
3.650017,1.202359
3.650017,1.202359
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.285033,1.201871
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.562478
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.284974,1.923154
3.285033,2.283705
3.285033,2.283705
3.285033,2.283705
3.285033,2.283705
3.285033,2.283705
